cancer.lung.sa2,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
21004,0.1597,0.40921351124027383,0.15,0.4174807841547558,0.1936,0.3613669290209624
21005,-0.1562,0.5037216260865875,0.1115,0.3316585076051435,-0.0325,0.3979861980633358
21006,-0.1355,0.5838085499521347,0.066,0.4507262329621043,-0.0469,0.4992666869519528
21007,0.0523,0.37769604587799865,0.0871,0.34048663260514345,0.1174,0.31369829394996207
21008,-0.224,0.5678710499521347,0.0943,0.3890885714920975,-0.0716,0.45384455571535354
21009,0.1847,0.18835413624027386,0.196,0.17207750584742856,0.2105,0.156133074885548
21010,-0.0995,0.3463760619519528,0.0621,0.2433076689499621,-0.0193,0.27923353867013667
21011,-0.0221,0.1967585458779987,0.1539,0.09841460377721513,0.0784,0.12403165285767678
21012,0.0272,0.3189479587068576,0.1177,0.25641459333690725,0.1069,0.24787625698363358
21013,-0.0393,0.3312198119519528,-0.0238,0.31144027446422634,-0.0306,0.30173518071535355
21014,-0.0127,0.4105808994642263,0.0462,0.3632179136701366,0.0488,0.34504849010430283
21015,-0.0997,0.41131411910295385,0.1802,0.2517043819836336,0.1043,0.2776045439499621
21016,0.6505,0.0516314679973542,0.0985,0.40651839946422635,-0.1384,0.39681330571535356
21017,0.3482,0.07680455924263122,0.1411,0.18860209333690725,0.326,0.06939929052814389
21018,0.6258,-0.024396200947703277,-0.2493,0.4652147999521347,0.2545,0.16346968574879342
21019,0.5153,0.12116894624244945,0.2333,0.2839010112402739,0.5012,0.0949059690557424
21020,0.1187,0.2754379028576768,-0.1346,0.4178766191029538,-0.0098,0.3109553826051435
21021,0.2213,0.18827601124027388,-0.2864,0.4728245655950514,-0.0485,0.31282893071535356
21022,0.2765,0.13038857242485957,-0.1868,0.4025031773219032,0.0741,0.21953959333690726
21023,0.2097,0.23141459333690725,-0.0955,0.3824859941029538,0.082,0.2755647576051435
21024,0.1251,0.2258772576051435,-0.2117,0.40934568813436295,-0.0405,0.2922049480633358
21025,0.3924,0.20782018424263124,0.0918,0.3729054136701367,0.3497,0.2004149155281439
21026,0.1267,0.20739102785767674,-0.1625,0.3603164787374388,-0.0256,0.27064810796210426
21027,-0.562,0.5216774848124572,0.139,0.10712416367013666,-0.2278,0.2700497510865876
21028,-0.0168,0.23181998296210427,0.1899,0.11004625584742857,0.1518,0.11004625584742857
21029,0.1487,0.22672709333690727,0.0402,0.2800147886701367,0.1588,0.20138703415475584
21030,-0.0615,0.2619229369519528,0.0955,0.16768232149209755,0.016,0.19478041367013668
21031,-0.0174,0.2548777744642263,0.1798,0.13724272877721513,0.1028,0.16285977785767677
21032,0.1665,0.2095901591547559,-0.0293,0.3068199829621043,0.106,0.21794585377721515
21033,0.296,0.1758134357487934,-0.0088,0.33511983370685766,0.2176,0.1911325540209624
21034,0.0663,0.2676710386701367,-0.1189,0.36545474410295387,-0.0906,0.3348135619519528
21035,0.1718,0.2274807841547559,0.1008,0.2614535278576768,0.1734,0.21103280821894932
21036,-0.1435,0.37351960373743875,-0.1385,0.3526850357045002,-0.1598,0.3526850357045002
21037,-0.0445,0.18861119806333582,-0.4547,0.4166662047518531,-0.308,0.30575193813436297
21038,0.7896,-0.0858141310750185,0.6884,-0.031158983725869695,0.8574,-0.15158920234091539
21039,0.0932,0.15674482149209756,-0.1907,0.30274276940601585,-0.0438,0.2024449829621043
21040,0.2672,0.08257607242485958,-0.2891,0.39934568813436294,0.0075,0.19791669649209756
21041,-0.057,0.20261792087799865,-0.2129,0.2934458944060158,-0.154,0.23173619806333579
21042,-0.285,0.344189438134363,-0.2477,0.31046117886466873,-0.3171,0.33278412608658753
21043,-0.017,0.3125397958779987,0.3662,0.0901736748116778,0.1406,0.1975728862402739
21044,-0.3043,0.6961617989284528,0.0432,0.5025397958779987,-0.1525,0.5827383537374388
21045,0.2918,0.13116982242485958,0.1083,0.23768266894996212,0.2826,0.10852330924263122
21046,-0.2923,0.44053352819722985,-0.3448,0.46494957780981144,-0.4012,0.47744984448671857
21047,0.2345,0.053283365091812085,-0.0916,0.24169122198000587,0.0703,0.11981290285767678
21048,-0.1767,0.5189094273219033,0.2071,0.31060578415475587,0.0646,0.3533076689499621
21049,-0.5798,0.6329113026614562,-0.1029,0.35726960373743877,-0.4197,0.508200251417797
21050,-0.1778,0.4208633537374388,-0.1373,0.40002878570450023,-0.1977,0.40002878570450023
21051,-0.3662,0.6912700185671803,0.0495,0.46651839946422635,-0.1719,0.5380552694060159
21052,-0.5337,0.6713111503406012,-0.0095,0.3694229369519528,-0.3453,0.5239742989284527
21053,-0.4648,0.5379118558138064,-0.034,0.29650182306333583,-0.2813,0.40223725108658753
21054,0.1459,0.0940481319836336,0.1625,0.08560210377721512,0.2533,0.013435447424859585
21055,0.1211,0.18368021833690726,0.0996,0.18368021833690726,0.1774,0.13379625584742857
21056,0.0743,0.22860853867013664,0.0925,0.2194710076051435,0.095,0.19268266894996208
21057,-0.089,0.27231356195195283,0.0314,0.20517103867013667,-0.0273,0.21441670870685764
21058,-0.0793,0.3351850357045002,0.121,0.2118232939499621,0.0396,0.24774916367013666
21059,0.0641,0.3877518230633358,0.3832,0.19582005402096242,0.3082,0.21144557488554802
21060,-0.0073,0.24228873296210426,0.1053,0.17039896833690726,0.0647,0.18776079394996212
21061,-0.0111,0.26742585373743877,0.0417,0.20651839946422634,0.039,0.20651839946422634
21062,0.0117,0.14847729587799868,0.1997,0.04177765915475588,0.1751,0.04177765915475588
21063,0.0568,0.18308667087799868,0.0585,0.20237777446422633,0.0655,0.13684536510430284
21064,-0.0707,0.32581003570450023,0.0888,0.22020474010430285,0.0374,0.2383741636701367
21065,-0.10780000000000001,0.49899276940601583,0.1426,0.3441670439499621,0.0176,0.39869498296210426
21066,-0.1475,0.5181333944060158,-0.3215,0.6457310944867185,-0.2843,0.5621591260865875
21067,-0.0562,0.3434539307153536,-0.0788,0.3434539307153536,-0.0901,0.3338679208779987
21068,-0.118,0.44405492886466874,0.0923,0.3034522886701366,-0.0038,0.34111018071535354
21069,-0.201,0.4031174288646687,-0.1372,0.36029849410295384,-0.247,0.4031174288646687
21070,-0.1108,0.46615786910295387,0.1688,0.28974640915475586,0.0244,0.3683741636701367
21071,-0.0034,0.3427041869519528,-0.0026,0.3327518230633358,0.0083,0.3036335458779987
21072,-0.1214,0.3501069107045002,0.0387,0.2535335076051435,-0.0723,0.30032893071535355
21073,0.0979,0.37973599010430287,0.4326,0.19647642202787113,0.3293,0.21807918087983214
21074,0.028,0.32751478867013667,0.2718,0.18507607242485957,0.1676,0.21633024009181204
21075,-0.2004,0.43684662608658753,0.0448,0.2831667087068577,-0.123,0.3613569107045002
21076,-0.3727,0.2893649239284527,0.1777,-0.019223988759726106,-0.1098,0.1248611980633358
21077,-0.17,0.24397036910295383,0.0241,0.12801724010430285,-0.1088,0.19354964946422634
21078,-0.3668,0.38268421948671855,-0.1563,0.2550865194060158,-0.3941,0.3701839528098114
21079,-0.187,0.2868052694060158,-0.0939,0.2350479369519528,-0.1854,0.2553412857045002
21080,NA,NA,NA,NA,NA,NA
21081,0.6221,-0.15278131088400454,-0.0088,0.22423619806333578,0.3955,-0.06228770500500313
21082,-0.0123,0.20597920870685765,-0.108,0.2638760619519528,-0.0962,0.23439143071535357
21083,NA,NA,NA,NA,NA,NA
21084,0.2769,-0.04546875,0.1552,0.03684415285767678,0.3096,-0.09099133447185612
21085,-0.0657,0.20215997198000588,0.0501,0.13418233370685767,0.0131,0.12493666367013667
21086,0.3031,-0.011640625,-0.0347,0.19255059698000587,0.2073,0.020251558218949348
21087,-0.0231,0.18940902446422633,-0.1241,0.25031647873743873,-0.0779,0.1992361980633358
21088,-0.1936,0.6952691822373169,0.1092,0.4591122510865875,-0.039,0.5683012685671802
21089,0.0736,0.19064288260514348,-0.0034,0.22785229587799866,0.0563,0.17268232149209756
21090,-0.0955,0.2529385619519528,-0.0928,0.2529385619519528,-0.1186,0.2429861980633358
21091,-0.0214,0.007547936951952808,0.0817,-0.031522704122001324,0.0373,-0.05034891629314235
21092,-0.04,0.474780074416361,-0.1059,0.4340099547518531,-0.0886,0.4473649808138064
21093,-0.1576,0.2865131607045002,0.0518,0.18090786510430285,-0.0548,0.1990772886701367
21094,0.1422,0.11724272877721513,-0.0358,0.21558667087799868,0.0506,0.15158891894996213
21095,0.4225,-0.060803330005003126,0.0976,0.12387540285767677,0.3212,-0.032898577972128855
21096,0.224,0.06512438084742857,0.4304,-0.0472099103960963,0.391,-0.06103770500500312
21097,0.2638,-0.09281455257514042,0.285,-0.10043656425120658,0.3021,-0.1374695633876003
21098,0.1718,0.08977396833690725,0.368,-0.02942883447185611,0.3927,-0.058367327972128846
21099,-0.0663,0.3199859941029538,-0.0175,0.26956527446422635,-0.05,0.28934481195195283
21100,0.1862,0.12709015915475588,-8e-4,0.2337897958779987,0.1333,0.1438918819836336
21101,0.1354,0.14888335377721512,-0.0074,0.22840108370685763,0.0717,0.16586771833690725
21102,0.1956,0.14286772877721512,0.0659,0.19497036510430285,0.1677,0.13451203415475588
21103,0.3706,0.09275866552814388,0.0402,0.2838512329621043,0.2534,0.13050755402096242
21104,0.2416,0.15249476124027386,-0.0085,0.2965799480633358,0.1792,0.16076203415475587
21105,0.4998,-0.3796510211901859,-0.0701,-0.059591926936664194,0.3152,-0.3038758133876003
21106,0.2828,-0.178398175114452,-0.122,0.03850161910295383,0.1485,-0.12955414622278488
21107,0.10780000000000001,-0.06049959714232321,0.0226,-0.024982117394856507,0.1338,-0.10273961375972611
21108,0.1898,-0.17191380011445198,-0.2667,0.08780492886466876,-0.0212,-0.07096713489569714
21109,0.1178,-0.13075517850790244,-0.2218,0.04802729995213471,-0.0499,-0.06599919428464647
21110,0.3239,-0.028476300114451993,-0.5212,0.43073203184032843,-0.0866,0.16786309698000587
21111,0.403,-0.18923252556581963,-0.3471,0.2308714405950514,0.0963,-0.03705414622278486
21112,0.1653,-0.1505660908452441,-0.348,0.13764290319722985,-0.0764,-0.04386645412200131
21113,0.0373,0.01988545870685765,-0.1081,0.08786309698000587,-0.0507,0.03871167087799868
21114,-0.1332,0.044269346980005876,-0.1422,0.05448191070450024,-0.1688,0.044269346980005876
21115,0.2028,-0.058929146222784855,0.0257,0.02994498296210429,0.1728,-0.0755521137597261
21116,-0.1243,0.12422272873743875,-0.1145,0.11373599410295382,-0.149,0.10338816070450023
21117,-0.0129,0.02486018071535354,0.027,-0.003552041293142347,0.0446,-0.030967134895697145
21118,-0.3389,0.28127001856718026,-0.0166,0.08637872198000587,-0.2197,0.1950605989040041
21119,-0.1416,0.07125397873743876,-0.0331,-0.008944579122001318,-0.0864,0.010346524464226332
21120,0.2015,0.009155413670136678,-0.0685,0.12805526940601583,0.1048,0.037227295877998695
21121,0.5291,-0.2292325255658196,-0.0464,0.08065378570450024,0.3524,-0.16439118215100101
21122,-0.2033,0.18840912608658755,-0.0852,0.11291941070450025,-0.1746,0.14438339440601583
21123,-0.02,0.09026839946422634,0.0392,0.05215108370685766,0.0464,0.024735990104302854
21124,-0.0232,0.03034652446422634,-0.0398,0.02064143071535355,-0.0428,0.02064143071535355
21125,-0.2448,0.1884980989040041,-0.0545,0.0697354369519528,-0.186,0.1214927694060158
21126,-0.2591,0.19043943813436298,-0.0385,0.053766430715353544,-0.1761,0.11389224410295383
21127,NA,NA,NA,NA,NA,NA
21128,-0.282,0.1988887239040041,-0.0046,0.04105542087799868,-0.1675,0.11076724410295383
21129,-0.0475,0.10020684698000587,-0.2945,0.23256477819722987,-0.2109,0.16358617886466875
21130,-0.0925,0.23170474410295383,0.0057,0.17157893071535354,-0.0401,0.17157893071535354
21131,-0.0797,0.17773835373743876,-0.0156,0.1266580730633358,-0.045,0.13661043695195282
21132,-0.0629,0.11862253570450024,0.009,0.06884455571535354,-0.0033,0.04978873296210428
21133,0.2441,-0.05277317511445199,0.1448,0.004516881983633602,0.3175,-0.12075081338760031
21134,-0.1293,0.019769603737438766,-0.022,-0.050842944284646446,-0.0514,-0.060428954122001305
21135,-0.4057,0.16322314356718023,-0.134,-0.011107755897046172,-0.3249,0.0887620655950514
21136,-0.1688,0.045160228737438766,-0.1768,0.045160228737438766,-0.2186,0.045160228737438766
21137,-0.0627,-6.075519366641842e-4,-0.0565,-0.010434725535773655,-0.0336,-0.0391956420378957
21138,-0.7324,0.29496084990426935,-0.157,-0.03759213089704616,-0.5453,0.14986932975185313
21139,-0.1178,0.06789460373743876,-0.1066,0.047060035704500236,-0.1126,0.047060035704500236
21140,0.0731,-0.002719586329863336,-0.0071,0.025352295877998678,0.0686,-0.02981767850790244
21141,0.1766,-0.09631978166309273,0.1262,-0.07895795605003787,0.3034,-0.1854708025751404
21142,0.119,-0.07591142850790243,-0.0199,-0.011155444284646461,0.1003,-0.09346834714232322
21143,0.2704,-0.126328125,0.023,6.397886701366628e-4,0.2439,-0.14179892757514043
21144,-0.3157,0.10458006313436297,-0.042,-0.04167895412200133,-0.185,0.017685035704500217
21145,0.0579,-0.025185884895697154,-0.073,0.040346524464226326,0.076,-0.051671472142323226
21146,-0.0888,-0.0783561976780968,-0.1661,-0.04510649891341246,-0.1312,-0.0891322305939842
21147,-0.8161,0.34033499179609084,-0.3511,0.05829331559505141,-0.6861,0.22967052534060117
21148,-0.4774,0.07921587641779694,-0.4173,0.04170867392845269,-0.5011,0.06651234448671857
21149,-0.8591,0.4103185126701341,-0.4065,0.14744957780981147,-0.7606,0.32800560981245724
21150,-0.4181,0.03666859448671861,-0.1879,-0.10155852126256122,-0.3329,-0.035498061865637004
21151,-0.5744,0.13073203184032844,-0.1515,-0.11157650589704617,-0.4264,0.012333673928452719
21152,-0.6799,0.2075348072373169,-0.179,-0.08327727126256125,-0.4806,0.06765337641779696
21153,-0.4131,0.0723336739284527,-0.1099,-0.10199722553577367,-0.2552,-0.04108977126256125
21154,-0.3552,0.10018421948671859,-0.2442,0.01661225108658755,-0.3174,0.0513401905950514
21155,-0.9299,0.35872661741760076,-0.3922,0.04803679892845273,-0.8021,0.25667959990426936
21156,-0.3388,0.031262065595051396,-0.5137,0.13220873081380635,-0.4532,0.0801060944867186
21157,-0.6063,0.09940390684032843,-0.4765,0.01851275141779695,-0.5897,0.057911855813806354
21158,-0.5744,0.10017102980745414,-0.2617,-0.07141382113533125,-0.4249,-0.0024352218027701416
21159,-0.8824,0.34399038767013407,-0.3541,0.04477769059505138,-0.6953,0.21615490034060117
21160,-0.7378,0.22917959990426937,-0.4292,0.058044001417796975,-0.6556,0.153270421424857
21161,-0.4336,0.07784020280981147,-0.3997,0.06553679892845271,-0.462,0.07784020280981147
21162,-0.5014,0.16384290480745414,-0.1902,-0.01866869767809679,-0.3591,0.0493089405950514
21163,-0.6072,0.26795177534060116,-0.3527,0.10850227819722986,-0.5507,0.19752123081380638
21164,-0.5292,0.12080248081380636,-0.4254,0.05619957780981146,-0.5349,0.1074474547518531
21165,-0.4515,0.09718462641779696,-0.2926,9.091260865875476e-4,-0.4028,0.04756477819722986
21166,-0.3269,0.0508714405950514,-0.3541,0.0508714405950514,-0.3619,0.0391230989040041
21167,-0.7847,0.33533014396721317,-0.3254,0.07009019059505141,-0.6292,0.22686417142485701
21168,-0.5589,0.192645421424857,-0.2425,0.0011435010865875651,-0.4827,0.11033251856718027
21169,-0.6624,0.40947380266145617,-0.3744,0.24725554892845272,-0.6366,0.3656539068403284
21170,-0.5302,0.30056810581380633,-0.1596,0.08940378570450024,-0.4234,0.22366179892845273
21171,-0.3943,0.07655962641779697,-0.1653,-0.06374160559398417,-0.3286,0.003263723904004109
21172,-0.458,0.17023150141779697,-0.0647,-0.051311694284646436,-0.2781,0.05163305386466877
21173,-0.3241,0.028114923928452714,-0.434,0.07853564356718025,-0.4494,0.06562212641779697
21174,-0.528,0.2636866548074541,-0.1138,0.018641686951952823,-0.3742,0.1491526905950514
21175,-0.0916,-0.059358569284646466,-0.1862,-0.009580589295499773,-0.1593,-0.0398263019366642
21176,-0.2209,0.10591792495213473,0.0126,-0.036520791293142334,-0.1023,0.0015965244642263425
21177,-0.3223,0.094033188134363,0.0386,-0.11622358105003788,-0.1323,-0.032934725535773646
21178,-0.2151,0.03921117886466875,0.0065,-0.08278939203789572,-0.0932,-0.05402847553577367
21179,-0.2543,0.11981443813436297,-0.0982,0.022706846980005864,-0.1778,0.04326724410295382
21180,0.0977,-0.12355204129314236,-0.1121,-0.024527271262561254,0.0055,-0.10472582912200133
21181,-0.2028,0.05926850108658754,-0.0362,-0.0365145630480472,-0.1247,-0.005873380897046185
21182,-0.3385,0.1834274239284527,-0.0401,0.00909652446422634,-0.2079,0.08063339440601582
21183,0.072,-0.12402270412200132,0.0379,-0.11443669428464646,0.0617,-0.15209458632986333
21184,0.0185,-0.01877752801999412,0.0778,-0.07739876703789571,0.0634,-0.07739876703789571
21185,-0.1155,0.11502878570450023,0.3285,-0.1448975844718561,0.1441,-0.05930211375972612
21186,-0.5609,0.19865490034060118,-0.014,-0.12301285053577365,-0.3977,0.06362145280981146
21187,-0.0238,-0.02909268804804719,0.2185,-0.16650727122278489,0.1716,-0.1580612430163664
21188,-0.1172,-0.03503018804804719,0.0951,-0.15546040666309274,0.0273,-0.1380985810500379
21189,-0.1237,0.008675853737438776,0.0908,-0.11776400989569713,-0.0201,-0.0809925170378957
21190,-0.3283,0.12854332780981148,-0.2002,0.04623042495213473,-0.3325,0.09219956559505141
21191,-0.3338,0.0973558155950514,-0.0309,-0.08169564203789571,-0.1937,-0.0025140058970461645
21192,NA,NA,NA,NA,NA,NA
21193,-0.0472,0.0200174480633358,0.0461,-0.02792704129314235,0.0088,-0.046310242394856524
21194,-0.6679,0.23025505266145618,-0.1311,-0.0865145630480472,-0.4725,0.08034020280981145
21195,-0.3472,0.03263872390400408,-0.0224,-0.15326646132986335,-0.1959,-0.06583058929549977
21196,-0.1318,0.07055085373743877,-0.194,0.10288305386466877,-0.1544,0.04971628570450024
21197,-0.5212,0.2500993558138063,-0.378,0.17319304892845272,-0.5135,0.22361376856718024
21198,-0.2622,0.026534126086587544,-0.4334,0.12280962641779695,-0.3878,0.07318977819722985
21199,0.2471,-0.119375,-0.185,0.11586335373743877,0.1179,-0.07103484084524411
21200,-0.0922,0.03876744806333582,-0.3728,0.19115852819722987,-0.269,0.11125317732190321
21201,-0.3323,0.1598336739284527,-0.3967,0.19734087641779693,-0.4095,0.17213707780981147
21202,-0.7316,0.25839834990426935,-0.4015,0.07455921948671859,-0.6453,0.182489171424857
21203,-0.4771,0.11968462641779695,-0.3627,0.058137065595051385,-0.4641,0.09448082780981144
21204,-0.2531,0.056767563134362986,-0.2462,0.04536225108658755,-0.2519,0.034121049952134726
21205,-0.0423,-5.294269366641928e-4,-0.2809,0.11661131313436299,-0.172,0.04006411910295383
21206,0.1525,-0.07373281678105063,-0.1671,0.10877878570450024,0.0417,-0.03194478166309273
21207,0.3285,-0.2889669501883222,-0.1006,-0.04730972553577367,0.1798,-0.22941432097903758
21208,0.2146,-0.1870705709790376,-0.2346,0.0773469273219032,0.0225,-0.09698397214232322
21209,-0.6551,0.21127067766145619,-0.3963,0.061355827809811456,-0.6069,0.15337382441636097
21210,-0.3908,0.12650560581380638,-0.26,0.03748665319722989,-0.3592,0.08710650141779698
21211,-0.1419,0.1393000523219032,0.0218,0.028226232962104282,-0.0546,0.0668143230633358
21212,-0.278,0.06715818813436297,-0.1819,-0.009389005897046188,-0.2603,0.033429928864668744
21213,-0.2505,-0.00641382113533125,-0.3187,0.027314438134362976,-0.346,0.03888872390400409
21214,-0.5839,0.1915050526614562,-0.3465,0.04159020280981147,-0.5644,0.14768515684032843
21215,-0.4488,0.14939623081380637,-0.4001,0.10999712641779698,-0.4975,0.13604120475185313
21216,-0.0396,-0.088702063048047175,-0.2706,0.018486313134362994,-0.1867,-0.036944730593984176
21217,0.2624,-0.21510999415257143,-0.2611,0.07396684890400408,0.0541,-0.12107586739485653
21218,0.0669,-0.1969058471423232,-0.1318,-0.07502752801999413,-0.0247,-0.1613883673948565
21219,0.2216,-0.30078125,-0.1485,-0.09659002801999414,0.0889,-0.25244109084524413
21220,0.0472,-0.18428208632986331,-0.2083,-0.04367944613533122,-0.0674,-0.14662419428464643
21221,0.0918,-0.19479525989569715,-0.1075,-0.08918996429549976,0.0505,-0.20372392850790244
21222,-0.1823,-0.02749602126256123,-0.2106,0.004836178864668769,-0.2228,-0.02749602126256123
21223,0.3045,-0.33223331912016785,-0.2377,-0.033507230593984166,0.1033,-0.23930211375972607
21224,-0.0096,0.04595393071535354,0.1928,-0.07033171584524413,0.1586,-0.07033171584524413
21225,-0.0887,0.018935035704500253,0.0084,-0.0498987670378957,-0.0185,-0.0498987670378957
21226,-0.0569,-0.07753018804804719,-0.1144,-0.05723683929549977,-0.0809,-0.0874825519366642
21227,NA,NA,NA,NA,NA,NA
21228,-0.1998,-0.0308509805939842,-0.1416,-0.07252752801999414,-0.2291,-0.0308509805939842
21229,-0.1486,-0.08815518804804719,-0.1052,-0.0981075519366642,-0.138,-0.11763981928464647
21230,-0.0538,0.01776316070450025,-0.2412,0.11623247390400411,-0.2016,0.07092992886466877
21231,-0.0212,-0.07240544428464646,-0.1193,-0.03284002801999413,-0.0601,-0.07240544428464646
21232,0.0888,0.11877607149209757,0.019,0.15511983370685764,0.0217,0.12770474010430286
21233,-0.0342,0.17139224410295384,0.1292,0.06447100760514349,0.0749,0.08285420870685765
21234,-0.1609,0.21348725108658756,-0.0195,0.1077518230633358,-0.1525,0.1694615194060158
21235,-0.09,0.12697057306333578,0.1029,0.025125402857676782,0.0068,0.051610990104302853
21236,0.0974,-0.09713900989569714,-0.2881,0.09536131313436298,-0.1311,-0.0017462780199941318
21237,0.3543,-0.30614143838760033,-0.1205,-0.04182440301999414,0.1831,-0.23023225990818794
21238,0.2221,-0.2898458025751404,-0.167,-0.07018377801999413,0.0442,-0.2092331180163664
21239,-0.0234,-0.13224251703789575,-0.0938,-0.0837020630480472,-0.0542,-0.14159891629314236
21240,-0.0683,0.07044122198000588,-0.0524,0.060360436951952826,-0.0878,0.05040807306333581
21241,-0.0657,0.04306330571535355,-0.0561,0.03347729587799869,-0.0979,0.03347729587799869
21242,0.2741,-0.1328885099081879,0.3256,-0.17176468925120658,0.4271,-0.2510377050050031
21243,0.2909,-0.22264856575736874,0.0686,-0.10221834714232321,0.2775,-0.2300538344718561
21244,0.0907,-0.1229995971423232,0.1439,-0.14861664622278487,0.1831,-0.19746067511445198
21245,0.1523,-0.1599410908452441,-0.0502,-0.05324145412200132,0.0765,-0.1431393680163664
21246,0.1171,-0.14319478166309277,-0.1086,-0.022764563048047193,0.0148,-0.10807650989569716
21247,0.3061,-0.23597630011445198,0.097,-0.1259977423948565,0.3025,-0.2669209392512066
21248,0.0104,-0.04924627801999415,-0.099,-0.018199146262561257,-0.0461,-0.04924627801999415
21249,0.1481,-0.16995272214232324,0.0157,-0.11605204129314235,0.1249,-0.18712374301636642
21250,0.1544,-0.18934892850790241,-0.0976,-0.06446713089704614,0.0579,-0.1713883673948565
21251,0.1634,-0.09306124301636641,-0.2009,0.10936742886466874,-0.0132,-0.021989541293142355
21252,-0.0779,0.11196955571535355,0.0463,0.03838579394996212,0.0062,0.03838579394996212
21253,-0.0564,0.11878979587799869,0.0725,0.04606290285767679,0.0322,0.04606290285767679
21254,-0.1246,0.044034971980005874,-0.1858,0.06459536910295384,-0.1472,0.024001823063335814
21255,-0.2171,0.12591792495213472,-0.0937,0.041376061951952814,-0.1709,0.07201724410295382
21256,-0.2486,0.15341997390400408,-0.3608,0.21401234448671858,-0.3868,0.20151207780981145
21257,-0.1908,0.12231443813436299,-0.0323,0.02520684698000587,-0.0826,0.02520684698000587
21258,-0.2974,0.1300605989040041,-0.2915,0.11848631313436297,-0.3531,0.1418089405950514
21259,-0.0882,-0.0660458130480472,-0.1541,-0.03540463089704619,-0.0987,-0.08582535053577367
21260,-0.1645,0.011939119102953848,-0.304,0.088486313134363,-0.27,0.04383130232190322
21261,-0.6471,0.23217052534060117,-0.3078,0.02606537608658755,-0.5575,0.14838495475185312
21262,-0.7116,0.26527123481245724,-0.2774,0.0024022999521347045,-0.5819,0.16290540480745413
21263,0.0465,-0.0656800170378957,-0.0837,-0.0070587780199941105,-0.0267,-0.05621020412200129
21264,-0.0792,-0.004569579122001323,0.0443,-0.07729647214232323,-0.0069,-0.06856733105003789
21265,-0.3719,0.12815270280981148,-0.1561,-0.00806088089704616,-0.2685,0.03475805386466877
21266,-0.2523,0.041398678864668775,-0.2787,0.05248042495213474,-0.3089,0.05248042495213474
21267,-0.1054,-0.024873938048047176,-0.0821,-0.03482630193666419,-0.0928,-0.05435856928464645
21268,-0.6146,0.28730248481245724,-0.3879,0.14486376856718022,-0.6214,0.2566613026614562
21269,-0.3328,0.08904915319722984,-0.228,0.020070553864668737,-0.2822,0.031152299952134702
21270,-0.2506,0.029423813134363003,-0.3942,0.10159046948671861,-0.3542,0.06467415319722988
21271,-0.1229,-0.0018108808970461552,-0.4178,0.15960650141779698,-0.2836,0.06333100108658757
21272,-0.1151,-0.05587338089704619,-0.336,0.04399644059505138,-0.2235,-0.02398119767809681
21273,-0.0175,-0.19521126703789568,-0.4741,0.04538775141779698,-0.2508,-0.09491348059398416
21274,-0.3604,0.24729359448671862,0.0892,-0.00834149239485652,-0.1356,0.09857974410295382
21275,-0.4524,0.20846307975185313,0.0146,-0.06753641629314232,-0.2299,0.05289380232190322
21276,-0.1675,0.1862583944060158,-0.1337,0.15479441070450023,-0.1944,0.16514224410295383
21277,0.0545,-0.023422711329863333,0.0461,-0.03256024239485652,0.079,-0.06807772214232322
21278,-0.2693,0.18020600108658755,0.095,-0.027374597142323216,-0.0682,0.04535229587799869
21279,-0.2439,0.23029497390400408,0.0061,0.08204768071535354,-0.1419,0.15266022873743876
21280,-0.2461,0.1742012239040041,0.0037,0.016367920877998692,-0.1611,0.09656647873743876
21281,-0.0431,-0.007639819284646458,0.0522,-0.06346713489569715,0.0249,-0.07239580350790244
21282,-0.2393,0.16616430386466877,0.0341,0.007392240104302857,-0.1227,0.08275182306333581
21283,-0.1926,0.21426850108658754,0.0135,0.07941479587799868,-0.0915,0.12856622198000586
21284,-0.3173,0.28268395280981146,0.2336,-0.029941090845244114,0.0131,0.06728873296210429
21285,-0.1912,0.2208397999521347,-0.0119,0.11651839946422632,-0.1112,0.15659128570450023
21286,-0.1095,0.22090997198000584,0.0059,0.15293233370685766,-0.061,0.16228873296210428
21287,-0.2449,0.29083100108658755,0.1061,0.08325040285767679,-0.0882,0.17526839946422634
21288,-0.1068,0.18547272873743875,0.3542,-0.08040680715100104,0.1957,-0.017873441781050655
21289,-0.4253,0.32284020280981146,0.167,-0.014328744152571429,-0.1459,0.1460330730633358
21290,0.0984,0.13455766894996213,0.2755,0.020422810748793416,0.2941,-0.0020069594718561128
21291,-0.2619,0.3925120655950514,0.1174,0.16776044649209756,-0.1198,0.28229441070450023
21292,0.0206,0.26346060796210424,0.4022,0.04342954702787115,0.2705,0.08724944284899896
21293,-0.2568,0.2696679249521347,-0.1266,0.20541941070450023,-0.2409,0.2368833944060158
21294,-0.2567,0.21223725108658756,-0.0787,0.10650182306333579,-0.2158,0.17898755232190322
21295,0.0532,0.1606481079621043,-0.0427,0.1992361980633358,0.0296,0.14204603867013668
21296,0.0203,-0.0799821173948565,-0.3172,0.11506059890400411,-0.15310000000000001,-0.003702063048047167
21297,-0.1493,0.1545396444060158,-0.0807,0.10278231195195281,-0.1356,0.11286309698000586
21298,-0.0302,0.07628979587799868,-0.2054,0.1671177694060158,-0.1277,0.1054080730633358
21299,-0.3118,0.2175120655950514,-0.0472,0.05751643071535354,-0.2077,0.12812897873743875
